2019-12-08T12:53:58.000Z, Login, User438, Device332
2019-12-09T11:57:33.000Z, Login, User251, Device96
2019-12-09T11:59:04.000Z, Login, User51, Device365
2019-12-09T12:01:56.000Z, Login, User324, Device865
2019-12-09T12:02:51.000Z, Login, User329, Device152
2019-12-09T12:03:33.000Z, Login, User301, Device367
2019-12-09T12:03:33.000Z, Login, User447, Device512
2019-12-09T12:04:16.000Z, Login, User82, Device836
2019-12-09T12:05:51.000Z, Login, User247, Device679
2019-12-09T12:07:35.000Z, Logout, User408, Device590
2019-12-09T12:07:42.000Z, Login, User237, Device205
2019-12-09T12:07:57.000Z, Login, User397, Device897
2019-12-09T12:08:08.000Z, Login, User323, Device433
2019-12-09T12:08:23.000Z, Login, User458, Device102
2019-12-09T12:08:50.000Z, Login, User186, Device105
2019-12-09T12:13:04.000Z, Login, User199, Device853
2019-12-09T12:15:13.000Z, Logout, User358, Device881
2019-12-09T12:16:50.000Z, Login, User68, Device413
2019-12-09T12:16:55.000Z, Logout, User337, Device194
2019-12-09T12:17:40.000Z, Login, User332, Device903
2019-12-09T12:18:50.000Z, Login, User472, Device920
2019-12-09T12:19:16.000Z, Login, User491, Device3
2019-12-09T12:19:41.000Z, Login, User474, Device309
2019-12-09T12:20:37.000Z, Login, User29, Device94
2019-12-09T12:22:15.000Z, Login, User269, Device238
2019-12-09T12:22:36.000Z, Login, User160, Device697
2019-12-09T12:23:03.000Z, Login, User229, Device869
2019-12-09T12:24:59.000Z, Login, User382, Device385
2019-12-09T12:25:18.000Z, Login, User309, Device170
2019-12-09T12:26:53.000Z, Logout, User28, Device555
2019-12-09T12:29:06.000Z, Login, User167, Device119
2019-12-09T12:29:39.000Z, Login, User451, Device255
2019-12-09T12:29:52.000Z, Login, User452, Device268
2019-12-09T12:33:55.000Z, Login, User408, Device590
2019-12-09T12:34:10.000Z, Logout, User305, Device908
2019-12-09T12:34:24.000Z, Login, User142, Device952
2019-12-09T12:36:52.000Z, Logout, User37, Device385
2019-12-09T12:36:55.000Z, Login, User115, Device765
2019-12-09T12:38:33.000Z, Logout, User341, Device427
2019-12-09T12:40:18.000Z, Logout, User344, Device247
2019-12-09T12:41:19.000Z, Login, User310, Device272
2019-12-09T12:43:25.000Z, Login, User361, Device706
2019-12-09T12:44:36.000Z, Logout, User148, Device829
2019-12-09T12:46:23.000Z, Login, User366, Device687
2019-12-09T12:49:12.000Z, Login, User131, Device515
2019-12-09T12:49:45.000Z, Login, User352, Device912
2019-12-09T12:49:58.000Z, Login, User33, Device229
2019-12-09T12:50:15.000Z, Login, User428, Device637
2019-12-09T12:51:59.000Z, Login, User37, Device293
2019-12-09T12:52:37.000Z, Login, User79, Device680
2019-12-09T12:53:25.000Z, Logout, User175, Device992
2019-12-09T13:00:03.000Z, Login, User97, Device572
2019-12-09T13:00:29.000Z, Logout, User414, Device736
2019-12-09T13:02:33.000Z, Login, User364, Device138
2019-12-09T13:04:47.000Z, Login, User348, Device492
2019-12-09T13:06:26.000Z, Login, User498, Device426
2019-12-09T13:07:06.000Z, Logout, User131, Device515
2019-12-09T13:08:41.000Z, Login, User275, Device383
2019-12-09T13:10:00.000Z, Login, User375, Device627
2019-12-09T13:10:16.000Z, Login, User175, Device992
2019-12-09T13:10:22.000Z, Login, User378, Device539
2019-12-09T13:12:11.000Z, Login, User149, Device785
2019-12-09T13:13:38.000Z, Login, User43, Device998
2019-12-09T13:15:11.000Z, Logout, User228, Device562
2019-12-09T13:15:23.000Z, Login, User121, Device394
2019-12-09T13:18:42.000Z, Logout, User482, Device523
2019-12-09T13:18:51.000Z, Login, User478, Device654
2019-12-09T13:20:39.000Z, Login, User176, Device426
2019-12-09T13:21:39.000Z, Login, User420, Device189
2019-12-09T13:22:39.000Z, Login, User119, Device397
2019-12-09T13:22:42.000Z, Login, User471, Device494
2019-12-09T13:23:08.000Z, Login, User296, Device837
2019-12-09T13:23:26.000Z, Logout, User320, Device111
2019-12-09T13:24:51.000Z, Login, User42, Device749
2019-12-09T13:27:53.000Z, Logout, User66, Device460
2019-12-09T13:28:22.000Z, Logout, User244, Device677
2019-12-09T13:28:28.000Z, Login, User10, Device948
2019-12-09T13:28:54.000Z, Login, User143, Device806
2019-12-09T13:31:41.000Z, Login, User383, Device828
2019-12-09T13:32:03.000Z, Login, User272, Device459
2019-12-09T13:33:14.000Z, Login, User166, Device425
2019-12-09T13:33:52.000Z, Login, User350, Device515
2019-12-09T13:35:25.000Z, Login, User441, Device649
2019-12-09T13:35:56.000Z, Login, User460, Device401
2019-12-09T13:36:24.000Z, Login, User67, Device873
2019-12-09T13:36:29.000Z, Logout, User58, Device816
2019-12-09T13:36:29.000Z, Login, User414, Device736
2019-12-09T13:36:39.000Z, Login, User1, Device873
2019-12-09T13:36:57.000Z, Login, User122, Device780
2019-12-09T13:36:57.000Z, Login, User235, Device208
2019-12-09T13:37:54.000Z, Login, User255, Device639
2019-12-09T13:42:28.000Z, Login, User305, Device530
2019-12-09T13:43:00.000Z, Logout, User198, Device642
2019-12-09T13:43:33.000Z, Login, User362, Device246
2019-12-09T13:43:50.000Z, Logout, User345, Device36
2019-12-09T13:44:14.000Z, Login, User87, Device875
2019-12-09T13:45:32.000Z, Logout, User471, Device494
2019-12-09T13:46:31.000Z, Logout, User268, Device617
2019-12-09T13:46:38.000Z, Login, User61, Device546
2019-12-09T13:46:52.000Z, Login, User36, Device419
2019-12-09T13:48:08.000Z, Logout, User217, Device605
2019-12-09T13:49:07.000Z, Logout, User71, Device164
2019-12-09T13:57:28.000Z, Login, User386, Device943
2019-12-09T13:59:01.000Z, Login, User58, Device816
2019-12-09T13:59:33.000Z, Logout, User453, Device171
2019-12-09T14:00:56.000Z, Login, User437, Device221
2019-12-09T14:01:19.000Z, Logout, User427, Device981
2019-12-09T14:02:25.000Z, Login, User427, Device494
2019-12-09T14:05:21.000Z, Login, User370, Device904
2019-12-09T14:06:22.000Z, Login, User353, Device780
2019-12-09T14:07:13.000Z, Login, User190, Device855
2019-12-09T14:11:05.000Z, Login, User196, Device99
2019-12-09T14:11:17.000Z, Logout, User160, Device697
2019-12-09T14:12:33.000Z, Login, User40, Device400
2019-12-09T14:13:00.000Z, Logout, User190, Device855
2019-12-09T14:13:53.000Z, Logout, User20, Device273
2019-12-09T14:13:57.000Z, Logout, User134, Device722
2019-12-09T14:14:29.000Z, Login, User38, Device399
2019-12-09T14:15:15.000Z, Login, User239, Device954
2019-12-09T14:15:27.000Z, Login, User340, Device307
2019-12-09T14:15:34.000Z, Login, User490, Device340
2019-12-09T14:17:05.000Z, Login, User493, Device862
2019-12-09T14:18:10.000Z, Logout, User394, Device434
2019-12-09T14:18:24.000Z, Login, User193, Device730
2019-12-09T14:19:05.000Z, Login, User244, Device677
2019-12-09T14:19:20.000Z, Logout, User403, Device249
2019-12-09T14:20:13.000Z, Logout, User34, Device804
2019-12-09T14:21:10.000Z, Login, User306, Device181
2019-12-09T14:21:10.000Z, Logout, User420, Device189
2019-12-09T14:21:34.000Z, Logout, User208, Device260
2019-12-09T14:22:03.000Z, Logout, User110, Device65
2019-12-09T14:22:22.000Z, Logout, User441, Device649
2019-12-09T14:22:25.000Z, Logout, User154, Device570
2019-12-09T14:23:15.000Z, Logout, User460, Device401
2019-12-09T14:23:45.000Z, Login, User482, Device523
